Date,Time,Measure,Period,Period_Transform,AdjustIsHoliday,Week,Week_Update,DayOfYear,DayOfYear_Transform,Temp_H,Date_Time,Holiday_Len,Month,Hour,A,B,IsHoliday
2018/6/2,10:00:00,373.7,D,3,0.0,6,6,153,164,31.2,2018-06-02 10:00:00,2,6,10,0.5,0.0,1
2018/6/2,10:15:00,385.6,D,3,0.0,6,6,153,164,31.9,2018-06-02 10:15:00,2,6,10,0.5,0.0,1
2018/6/2,10:30:00,360.3,D,3,0.0,6,6,153,164,31.9,2018-06-02 10:30:00,2,6,10,0.5,0.0,1
2018/6/2,10:45:00,364.5,D,3,0.0,6,6,153,164,31.9,2018-06-02 10:45:00,2,6,10,0.5,0.0,1
2018/6/2,11:00:00,367.0,D,3,0.0,6,6,153,164,31.9,2018-06-02 11:00:00,2,6,11,0.5,0.0,1
2018/6/2,11:15:00,374.0,D,3,0.0,6,6,153,164,32.7,2018-06-02 11:15:00,2,6,11,0.5,0.0,1
2018/6/2,11:30:00,370.1,D,3,0.0,6,6,153,164,32.7,2018-06-02 11:30:00,2,6,11,0.5,0.0,1
2018/6/2,11:45:00,367.7,D,3,0.0,6,6,153,164,32.7,2018-06-02 11:45:00,2,6,11,0.5,0.0,1
2018/6/2,12:00:00,374.0,D,3,0.0,6,6,153,164,32.7,2018-06-02 12:00:00,2,6,12,0.5,0.0,1
2018/6/2,12:15:00,376.8,D,3,0.0,6,6,153,164,32.5,2018-06-02 12:15:00,2,6,12,0.5,0.0,1
2018/6/2,12:30:00,384.1,D,3,0.0,6,6,153,164,32.5,2018-06-02 12:30:00,2,6,12,0.5,0.0,1
2018/6/2,12:45:00,390.3,D,3,0.0,6,6,153,164,32.5,2018-06-02 12:45:00,2,6,12,0.5,0.0,1
2018/6/2,13:00:00,375.0,D,3,0.0,6,6,153,164,32.5,2018-06-02 13:00:00,2,6,13,0.5,0.0,1
2018/6/2,13:15:00,390.8,D,3,0.0,6,6,153,164,32.1,2018-06-02 13:15:00,2,6,13,0.5,0.0,1
2018/6/2,13:30:00,383.4,D,3,0.0,6,6,153,164,32.1,2018-06-02 13:30:00,2,6,13,0.5,0.0,1
2018/6/2,13:45:00,378.1,D,3,0.0,6,6,153,164,32.1,2018-06-02 13:45:00,2,6,13,0.5,0.0,1
2018/6/2,14:00:00,378.4,D,3,0.0,6,6,153,164,32.1,2018-06-02 14:00:00,2,6,14,0.5,0.0,1
2018/6/2,14:15:00,372.3,D,3,0.0,6,6,153,164,30.2,2018-06-02 14:15:00,2,6,14,0.5,0.0,1
2018/6/2,14:30:00,360.1,D,3,0.0,6,6,153,164,30.2,2018-06-02 14:30:00,2,6,14,0.5,0.0,1
2018/6/2,14:45:00,355.0,D,3,0.0,6,6,153,164,30.2,2018-06-02 14:45:00,2,6,14,0.5,0.0,1
2018/6/2,15:00:00,360.2,D,3,0.0,6,6,153,164,30.2,2018-06-02 15:00:00,2,6,15,0.5,0.0,1
2018/6/2,15:15:00,363.2,D,3,0.0,6,6,153,164,29.1,2018-06-02 15:15:00,2,6,15,0.5,0.0,1
2018/6/2,15:30:00,359.4,D,3,0.0,6,6,153,164,29.1,2018-06-02 15:30:00,2,6,15,0.5,0.0,1
2018/6/2,15:45:00,357.6,D,3,0.0,6,6,153,164,29.1,2018-06-02 15:45:00,2,6,15,0.5,0.0,1
2018/6/2,16:00:00,357.2,D,3,0.0,6,6,153,164,29.1,2018-06-02 16:00:00,2,6,16,0.5,0.0,1
2018/6/2,16:15:00,369.3,D,3,0.0,6,6,153,164,29.4,2018-06-02 16:15:00,2,6,16,0.5,0.0,1
2018/6/2,16:30:00,340.3,D,3,0.0,6,6,153,164,29.4,2018-06-02 16:30:00,2,6,16,0.5,0.0,1
2018/6/2,16:45:00,356.7,D,3,0.0,6,6,153,164,29.4,2018-06-02 16:45:00,2,6,16,0.5,0.0,1
2018/6/2,17:00:00,351.4,D,3,0.0,6,6,153,164,29.4,2018-06-02 17:00:00,2,6,17,0.5,0.0,1
2018/6/2,17:15:00,368.1,D,3,0.0,6,6,153,164,29.5,2018-06-02 17:15:00,2,6,17,0.5,0.0,1
2018/6/2,17:30:00,358.9,D,3,0.0,6,6,153,164,29.5,2018-06-02 17:30:00,2,6,17,0.5,0.0,1
2018/6/2,17:45:00,356.2,D,3,0.0,6,6,153,164,29.5,2018-06-02 17:45:00,2,6,17,0.5,0.0,1
2018/6/2,18:00:00,350.3,D,3,0.0,6,6,153,164,29.5,2018-06-02 18:00:00,2,6,18,0.5,0.0,1
2018/6/2,18:15:00,348.0,D,3,0.0,6,6,153,164,28.0,2018-06-02 18:15:00,2,6,18,0.5,0.0,1
2018/6/2,18:30:00,335.4,D,3,0.0,6,6,153,164,28.0,2018-06-02 18:30:00,2,6,18,0.5,0.0,1
2018/6/2,18:45:00,338.7,D,3,0.0,6,6,153,164,28.0,2018-06-02 18:45:00,2,6,18,0.5,0.0,1
2018/6/2,19:00:00,332.3,D,3,0.0,6,6,153,164,28.0,2018-06-02 19:00:00,2,6,19,0.5,0.0,1
2018/6/2,19:15:00,331.8,D,3,0.0,6,6,153,164,27.2,2018-06-02 19:15:00,2,6,19,0.0,0.0,1
2018/6/2,19:30:00,333.9,D,3,0.0,6,6,153,164,27.2,2018-06-02 19:30:00,2,6,19,0.0,0.0,1
2018/6/2,19:45:00,331.4,D,3,0.0,6,6,153,164,27.2,2018-06-02 19:45:00,2,6,19,0.0,0.0,1
2018/6/2,20:00:00,316.6,D,3,0.0,6,6,153,164,27.2,2018-06-02 20:00:00,2,6,20,0.0,0.0,1
2018/6/2,20:15:00,324.3,D,3,0.0,6,6,153,164,26.3,2018-06-02 20:15:00,2,6,20,0.0,0.0,1
2018/6/2,20:30:00,326.6,D,3,0.0,6,6,153,164,26.3,2018-06-02 20:30:00,2,6,20,0.0,0.0,1
2018/6/2,20:45:00,320.3,D,3,0.0,6,6,153,164,26.3,2018-06-02 20:45:00,2,6,20,0.0,0.0,1
2018/6/2,21:00:00,312.8,D,3,0.0,6,6,153,164,26.3,2018-06-02 21:00:00,2,6,21,0.0,0.0,1
2018/6/2,21:15:00,336.7,D,3,0.0,6,6,153,164,26.3,2018-06-02 21:15:00,2,6,21,0.0,0.0,1
2018/6/2,21:30:00,321.5,D,3,0.0,6,6,153,164,26.3,2018-06-02 21:30:00,2,6,21,0.0,0.0,1
2018/6/2,21:45:00,323.3,D,3,0.0,6,6,153,164,26.3,2018-06-02 21:45:00,2,6,21,0.0,0.0,1
2018/6/2,22:00:00,308.3,D,3,0.0,6,6,153,164,26.3,2018-06-02 22:00:00,2,6,22,0.0,0.0,1
2018/6/2,22:15:00,315.2,D,3,0.0,6,6,153,164,26.2,2018-06-02 22:15:00,2,6,22,0.0,0.0,1
2018/6/2,22:30:00,314.8,D,3,0.0,6,6,153,164,26.2,2018-06-02 22:30:00,2,6,22,0.0,0.0,1
2018/6/2,22:45:00,301.3,C,2,0.0,6,6,153,164,26.2,2018-06-02 22:45:00,2,6,22,0.0,0.0,1
2018/6/2,23:00:00,288.7,C,2,0.0,6,6,153,164,26.2,2018-06-02 23:00:00,2,6,23,0.0,0.0,1
2018/6/2,23:15:00,296.9,C,2,0.0,6,6,153,164,25.7,2018-06-02 23:15:00,2,6,23,0.0,0.0,1
2018/6/2,23:30:00,302.5,C,2,0.0,6,6,153,164,25.7,2018-06-02 23:30:00,2,6,23,0.0,0.0,1
2018/6/2,23:45:00,288.3,C,2,0.0,6,6,153,164,25.7,2018-06-02 23:45:00,2,6,23,0.0,0.0,1
2018/6/3,00:00:00,294.2,C,2,0.0,6,6,153,164,25.7,2018-06-03 00:00:00,2,6,0,0.0,0.0,1
2018/6/3,00:15:00,287.0,C,2,1.0,7,7,154,165,25.3,2018-06-03 00:15:00,2,6,0,0.0,0.0,1
2018/6/3,00:30:00,276.4,C,2,1.0,7,7,154,165,25.3,2018-06-03 00:30:00,2,6,0,0.0,0.0,1
2018/6/3,00:45:00,285.1,C,2,1.0,7,7,154,165,25.3,2018-06-03 00:45:00,2,6,0,0.0,0.0,1
2018/6/3,01:00:00,289.4,C,2,1.0,7,7,154,165,25.3,2018-06-03 01:00:00,2,6,1,0.0,0.0,1
2018/6/3,01:15:00,289.1,C,2,1.0,7,7,154,165,25.2,2018-06-03 01:15:00,2,6,1,0.0,0.0,1
2018/6/3,01:30:00,277.0,C,2,1.0,7,7,154,165,25.2,2018-06-03 01:30:00,2,6,1,0.0,0.0,1
2018/6/3,01:45:00,254.2,C,2,1.0,7,7,154,165,25.2,2018-06-03 01:45:00,2,6,1,0.0,0.0,1
2018/6/3,02:00:00,256.1,C,2,1.0,7,7,154,165,25.2,2018-06-03 02:00:00,2,6,2,0.0,0.0,1
2018/6/3,02:15:00,267.0,C,2,1.0,7,7,154,165,25.0,2018-06-03 02:15:00,2,6,2,0.0,0.0,1
2018/6/3,02:30:00,262.2,C,2,1.0,7,7,154,165,25.0,2018-06-03 02:30:00,2,6,2,0.0,0.0,1
2018/6/3,02:45:00,248.1,C,2,1.0,7,7,154,165,25.0,2018-06-03 02:45:00,2,6,2,0.0,0.0,1
2018/6/3,03:00:00,235.1,C,2,1.0,7,7,154,165,25.0,2018-06-03 03:00:00,2,6,3,0.0,0.0,1
2018/6/3,03:15:00,221.4,C,2,1.0,7,7,154,165,24.9,2018-06-03 03:15:00,2,6,3,0.0,0.0,1
2018/6/3,03:30:00,219.9,C,2,1.0,7,7,154,165,24.9,2018-06-03 03:30:00,2,6,3,0.0,0.0,1
2018/6/3,03:45:00,218.2,C,2,1.0,7,7,154,165,24.9,2018-06-03 03:45:00,2,6,3,0.0,0.0,1
2018/6/3,04:00:00,199.2,C,2,1.0,7,7,154,165,24.9,2018-06-03 04:00:00,2,6,4,0.0,0.0,1
2018/6/3,04:15:00,193.9,C,2,1.0,7,7,154,165,24.9,2018-06-03 04:15:00,2,6,4,0.0,0.0,1
2018/6/3,04:30:00,203.8,C,2,1.0,7,7,154,165,24.9,2018-06-03 04:30:00,2,6,4,0.0,0.0,1
2018/6/3,04:45:00,196.7,C,2,1.0,7,7,154,165,24.9,2018-06-03 04:45:00,2,6,4,0.0,0.0,1
2018/6/3,05:00:00,190.9,C,2,1.0,7,7,154,165,24.9,2018-06-03 05:00:00,2,6,5,0.0,0.0,1
2018/6/3,05:15:00,196.7,C,2,1.0,7,7,154,165,24.9,2018-06-03 05:15:00,2,6,5,0.0,0.0,1
2018/6/3,05:30:00,197.8,C,2,1.0,7,7,154,165,24.9,2018-06-03 05:30:00,2,6,5,0.0,0.0,1
2018/6/3,05:45:00,205.6,C,2,1.0,7,7,154,165,24.9,2018-06-03 05:45:00,2,6,5,0.0,0.0,1
2018/6/3,06:00:00,205.4,C,2,1.0,7,7,154,165,24.9,2018-06-03 06:00:00,2,6,6,0.0,0.0,1
2018/6/3,06:15:00,202.3,C,2,1.0,7,7,154,165,26.8,2018-06-03 06:15:00,2,6,6,0.0,0.0,1
2018/6/3,06:30:00,213.2,C,2,1.0,7,7,154,165,26.8,2018-06-03 06:30:00,2,6,6,0.0,0.0,1
2018/6/3,06:45:00,212.2,C,2,1.0,7,7,154,165,26.8,2018-06-03 06:45:00,2,6,6,0.0,0.0,1
2018/6/3,07:00:00,207.2,C,2,1.0,7,7,154,165,26.8,2018-06-03 07:00:00,2,6,7,0.0,0.0,1
2018/6/3,07:15:00,194.8,C,2,1.0,7,7,154,165,29.2,2018-06-03 07:15:00,2,6,7,0.0,0.0,1
2018/6/3,07:30:00,196.6,C,2,1.0,7,7,154,165,29.2,2018-06-03 07:30:00,2,6,7,0.0,0.0,1
2018/6/3,07:45:00,213.9,C,2,1.0,7,7,154,165,29.2,2018-06-03 07:45:00,2,6,7,0.0,0.0,1
2018/6/3,08:00:00,208.8,C,2,1.0,7,7,154,165,29.2,2018-06-03 08:00:00,2,6,8,0.0,0.0,1
2018/6/3,08:15:00,203.8,C,2,1.0,7,7,154,165,30.2,2018-06-03 08:15:00,2,6,8,0.0,0.0,1
2018/6/3,08:30:00,200.9,C,2,1.0,7,7,154,165,30.2,2018-06-03 08:30:00,2,6,8,0.0,0.0,1
2018/6/3,08:45:00,201.2,C,2,1.0,7,7,154,165,30.2,2018-06-03 08:45:00,2,6,8,0.0,0.0,1
2018/6/3,09:00:00,191.7,C,2,1.0,7,7,154,165,30.2,2018-06-03 09:00:00,2,6,9,0.0,0.0,1
2018/6/3,09:15:00,191.5,C,2,1.0,7,7,154,165,31.7,2018-06-03 09:15:00,2,6,9,0.0,0.0,1
2018/6/3,09:30:00,192.8,C,2,1.0,7,7,154,165,31.7,2018-06-03 09:30:00,2,6,9,0.0,0.0,1
2018/6/3,09:45:00,201.8,C,2,1.0,7,7,154,165,31.7,2018-06-03 09:45:00,2,6,9,0.0,0.0,1
2018/6/3,10:00:00,223.7,C,2,1.0,7,7,154,165,31.7,2018-06-03 10:00:00,2,6,10,0.0,0.0,1
2018/6/3,10:15:00,202.5,C,2,1.0,7,7,154,165,32.4,2018-06-03 10:15:00,2,6,10,0.0,0.0,1
2018/6/3,10:30:00,214.9,C,2,1.0,7,7,154,165,32.4,2018-06-03 10:30:00,2,6,10,0.0,0.0,1
2018/6/3,10:45:00,206.3,C,2,1.0,7,7,154,165,32.4,2018-06-03 10:45:00,2,6,10,0.0,0.0,1
2018/6/3,11:00:00,202.3,C,2,1.0,7,7,154,165,32.4,2018-06-03 11:00:00,2,6,11,0.0,0.0,1
2018/6/3,11:15:00,215.6,C,2,1.0,7,7,154,165,34.1,2018-06-03 11:15:00,2,6,11,0.0,0.0,1
2018/6/3,11:30:00,207.9,C,2,1.0,7,7,154,165,34.1,2018-06-03 11:30:00,2,6,11,0.0,0.0,1
2018/6/3,11:45:00,220.5,C,2,1.0,7,7,154,165,34.1,2018-06-03 11:45:00,2,6,11,0.0,0.0,1
2018/6/3,12:00:00,209.8,C,2,1.0,7,7,154,165,34.1,2018-06-03 12:00:00,2,6,12,0.0,0.0,1
2018/6/3,12:15:00,210.8,C,2,1.0,7,7,154,165,34.3,2018-06-03 12:15:00,2,6,12,0.0,0.0,1
2018/6/3,12:30:00,216.1,C,2,1.0,7,7,154,165,34.3,2018-06-03 12:30:00,2,6,12,0.0,0.0,1
2018/6/3,12:45:00,202.2,C,2,1.0,7,7,154,165,34.3,2018-06-03 12:45:00,2,6,12,0.0,0.0,1
2018/6/3,13:00:00,205.5,C,2,1.0,7,7,154,165,34.3,2018-06-03 13:00:00,2,6,13,0.0,0.0,1
2018/6/3,13:15:00,209.7,C,2,1.0,7,7,154,165,32.4,2018-06-03 13:15:00,2,6,13,0.0,0.0,1
2018/6/3,13:30:00,213.1,C,2,1.0,7,7,154,165,32.4,2018-06-03 13:30:00,2,6,13,0.0,0.0,1
2018/6/3,13:45:00,198.1,C,2,1.0,7,7,154,165,32.4,2018-06-03 13:45:00,2,6,13,0.0,0.0,1
2018/6/3,14:00:00,219.0,C,2,1.0,7,7,154,165,32.4,2018-06-03 14:00:00,2,6,14,0.0,0.0,1
2018/6/3,14:15:00,198.0,C,2,1.0,7,7,154,165,32.3,2018-06-03 14:15:00,2,6,14,0.0,0.0,1
2018/6/3,14:30:00,214.7,C,2,1.0,7,7,154,165,32.3,2018-06-03 14:30:00,2,6,14,0.0,0.0,1
2018/6/3,14:45:00,217.6,C,2,1.0,7,7,154,165,32.3,2018-06-03 14:45:00,2,6,14,0.0,0.0,1
2018/6/3,15:00:00,231.6,C,2,1.0,7,7,154,165,32.3,2018-06-03 15:00:00,2,6,15,0.0,0.0,1
2018/6/3,15:15:00,225.9,C,2,1.0,7,7,154,165,33.0,2018-06-03 15:15:00,2,6,15,0.0,0.0,1
2018/6/3,15:30:00,212.6,C,2,1.0,7,7,154,165,33.0,2018-06-03 15:30:00,2,6,15,0.0,0.0,1
2018/6/3,15:45:00,210.1,C,2,1.0,7,7,154,165,33.0,2018-06-03 15:45:00,2,6,15,0.0,0.0,1
2018/6/3,16:00:00,217.0,C,2,1.0,7,7,154,165,33.0,2018-06-03 16:00:00,2,6,16,0.0,0.0,1
2018/6/3,16:15:00,230.9,C,2,1.0,7,7,154,165,31.8,2018-06-03 16:15:00,2,6,16,0.0,0.0,1
2018/6/3,16:30:00,223.1,C,2,1.0,7,7,154,165,31.8,2018-06-03 16:30:00,2,6,16,0.0,0.0,1
2018/6/3,16:45:00,224.4,C,2,1.0,7,7,154,165,31.8,2018-06-03 16:45:00,2,6,16,0.0,0.0,1
2018/6/3,17:00:00,228.5,C,2,1.0,7,7,154,165,31.8,2018-06-03 17:00:00,2,6,17,0.0,0.0,1
2018/6/3,17:15:00,228.3,C,2,1.0,7,7,154,165,31.5,2018-06-03 17:15:00,2,6,17,0.0,0.0,1
2018/6/3,17:30:00,217.6,C,2,1.0,7,7,154,165,31.5,2018-06-03 17:30:00,2,6,17,0.0,0.0,1
2018/6/3,17:45:00,209.7,C,2,1.0,7,7,154,165,31.5,2018-06-03 17:45:00,2,6,17,0.0,0.0,1
2018/6/3,18:00:00,212.2,C,2,1.0,7,7,154,165,31.5,2018-06-03 18:00:00,2,6,18,0.0,0.0,1
2018/6/3,18:15:00,207.7,C,2,1.0,7,7,154,165,30.1,2018-06-03 18:15:00,2,6,18,0.0,0.0,1
2018/6/3,18:30:00,198.9,C,2,1.0,7,7,154,165,30.1,2018-06-03 18:30:00,2,6,18,0.0,0.0,1
2018/6/3,18:45:00,208.8,C,2,1.0,7,7,154,165,30.1,2018-06-03 18:45:00,2,6,18,0.0,0.0,1
2018/6/3,19:00:00,210.7,C,2,1.0,7,7,154,165,30.1,2018-06-03 19:00:00,2,6,19,0.0,0.0,1
2018/6/3,19:15:00,205.1,C,2,1.0,7,7,154,165,29.1,2018-06-03 19:15:00,2,6,19,0.0,0.0,1
2018/6/3,19:30:00,202.9,C,2,1.0,7,7,154,165,29.1,2018-06-03 19:30:00,2,6,19,0.0,0.0,1
2018/6/3,19:45:00,200.7,C,2,1.0,7,7,154,165,29.1,2018-06-03 19:45:00,2,6,19,0.0,0.0,1
2018/6/3,20:00:00,196.9,C,2,1.0,7,7,154,165,29.1,2018-06-03 20:00:00,2,6,20,0.0,0.0,1
2018/6/3,20:15:00,194.2,C,2,1.0,7,7,154,165,28.7,2018-06-03 20:15:00,2,6,20,0.0,0.0,1
2018/6/3,20:30:00,201.2,C,2,1.0,7,7,154,165,28.7,2018-06-03 20:30:00,2,6,20,0.0,0.0,1
2018/6/3,20:45:00,196.4,C,2,1.0,7,7,154,165,28.7,2018-06-03 20:45:00,2,6,20,0.0,0.0,1
2018/6/3,21:00:00,206.5,C,2,1.0,7,7,154,165,28.7,2018-06-03 21:00:00,2,6,21,0.0,0.0,1
2018/6/3,21:15:00,200.3,C,2,1.0,7,7,154,165,28.2,2018-06-03 21:15:00,2,6,21,0.0,0.0,1
2018/6/3,21:30:00,202.5,C,2,1.0,7,7,154,165,28.2,2018-06-03 21:30:00,2,6,21,0.0,0.0,1
2018/6/3,21:45:00,199.0,C,2,1.0,7,7,154,165,28.2,2018-06-03 21:45:00,2,6,21,0.0,0.0,1
2018/6/3,22:00:00,192.2,C,2,1.0,7,7,154,165,28.2,2018-06-03 22:00:00,2,6,22,0.0,0.0,1
2018/6/3,22:15:00,182.3,C,2,1.0,7,7,154,165,27.8,2018-06-03 22:15:00,2,6,22,0.0,0.0,1
2018/6/3,22:30:00,199.2,C,2,1.0,7,7,154,165,27.8,2018-06-03 22:30:00,2,6,22,0.0,0.0,1
2018/6/3,22:45:00,193.0,C,2,1.0,7,7,154,165,27.8,2018-06-03 22:45:00,2,6,22,0.0,0.0,1
2018/6/3,23:00:00,193.7,C,2,1.0,7,7,154,165,27.8,2018-06-03 23:00:00,2,6,23,0.0,0.0,1
2018/6/3,23:15:00,195.5,C,2,1.0,7,7,154,165,27.4,2018-06-03 23:15:00,2,6,23,0.0,0.0,1
2018/6/3,23:30:00,189.9,C,2,1.0,7,7,154,165,27.4,2018-06-03 23:30:00,2,6,23,0.0,0.0,1
2018/6/3,23:45:00,201.0,C,2,1.0,7,7,154,165,27.4,2018-06-03 23:45:00,2,6,23,0.0,0.0,1
2018/6/4,00:00:00,197.7,C,2,1.0,7,7,154,165,27.4,2018-06-04 00:00:00,2,6,0,0.0,0.0,1
2018/6/4,00:15:00,199.6,C,2,0.0,1,1,155,166,27.1,2018-06-04 00:15:00,0,6,0,0.0,0.0,0
2018/6/4,00:30:00,199.5,C,2,0.0,1,1,155,166,27.1,2018-06-04 00:30:00,0,6,0,0.0,0.0,0
2018/6/4,00:45:00,201.5,C,2,0.0,1,1,155,166,27.1,2018-06-04 00:45:00,0,6,0,0.0,0.0,0
2018/6/4,01:00:00,206.5,C,2,0.0,1,1,155,166,27.1,2018-06-04 01:00:00,0,6,1,0.0,0.0,0
2018/6/4,01:15:00,199.2,C,2,0.0,1,1,155,166,26.7,2018-06-04 01:15:00,0,6,1,0.0,0.0,0
2018/6/4,01:30:00,188.1,C,2,0.0,1,1,155,166,26.7,2018-06-04 01:30:00,0,6,1,0.0,0.0,0
2018/6/4,01:45:00,195.4,C,2,0.0,1,1,155,166,26.7,2018-06-04 01:45:00,0,6,1,0.0,0.0,0
2018/6/4,02:00:00,191.9,C,2,0.0,1,1,155,166,26.7,2018-06-04 02:00:00,0,6,2,0.0,0.0,0
2018/6/4,02:15:00,191.3,C,2,0.0,1,1,155,166,26.1,2018-06-04 02:15:00,0,6,2,0.0,0.0,0
2018/6/4,02:30:00,190.4,C,2,0.0,1,1,155,166,26.1,2018-06-04 02:30:00,0,6,2,0.0,0.0,0
2018/6/4,02:45:00,192.5,C,2,0.0,1,1,155,166,26.1,2018-06-04 02:45:00,0,6,2,0.0,0.0,0
2018/6/4,03:00:00,192.0,C,2,0.0,1,1,155,166,26.1,2018-06-04 03:00:00,0,6,3,0.0,0.0,0
2018/6/4,03:15:00,189.9,C,2,0.0,1,1,155,166,25.7,2018-06-04 03:15:00,0,6,3,0.0,0.0,0
2018/6/4,03:30:00,192.0,C,2,0.0,1,1,155,166,25.7,2018-06-04 03:30:00,0,6,3,0.0,0.0,0
2018/6/4,03:45:00,183.6,C,2,0.0,1,1,155,166,25.7,2018-06-04 03:45:00,0,6,3,0.0,0.0,0
2018/6/4,04:00:00,205.2,C,2,0.0,1,1,155,166,25.7,2018-06-04 04:00:00,0,6,4,0.0,0.0,0
2018/6/4,04:15:00,233.6,C,2,0.0,1,1,155,166,25.4,2018-06-04 04:15:00,0,6,4,0.0,0.0,0
2018/6/4,04:30:00,227.1,C,2,0.0,1,1,155,166,25.4,2018-06-04 04:30:00,0,6,4,0.0,0.0,0
2018/6/4,04:45:00,247.8,C,2,0.0,1,1,155,166,25.4,2018-06-04 04:45:00,0,6,4,0.0,0.0,0
2018/6/4,05:00:00,239.8,C,2,0.0,1,1,155,166,25.4,2018-06-04 05:00:00,0,6,5,0.0,0.0,0
2018/6/4,05:15:00,233.9,C,2,0.0,1,1,155,166,25.6,2018-06-04 05:15:00,0,6,5,0.0,0.0,0
2018/6/4,05:30:00,258.9,C,2,0.0,1,1,155,166,25.6,2018-06-04 05:30:00,0,6,5,0.0,0.0,0
2018/6/4,05:45:00,261.5,C,2,0.0,1,1,155,166,25.6,2018-06-04 05:45:00,0,6,5,0.0,0.0,0
2018/6/4,06:00:00,268.3,C,2,0.0,1,1,155,166,25.6,2018-06-04 06:00:00,0,6,6,0.0,0.0,0
2018/6/4,06:15:00,257.7,C,2,0.0,1,1,155,166,27.3,2018-06-04 06:15:00,0,6,6,0.0,0.0,0
2018/6/4,06:30:00,254.5,C,2,0.0,1,1,155,166,27.3,2018-06-04 06:30:00,0,6,6,0.0,0.0,0
2018/6/4,06:45:00,253.5,C,2,0.0,1,1,155,166,27.3,2018-06-04 06:45:00,0,6,6,0.0,0.0,0
2018/6/4,07:00:00,267.4,C,2,0.0,1,1,155,166,27.3,2018-06-04 07:00:00,0,6,7,1.0,0.0,0
2018/6/4,07:15:00,274.7,C,2,0.0,1,1,155,166,29.5,2018-06-04 07:15:00,0,6,7,1.0,0.0,0
2018/6/4,07:30:00,285.5,C,2,0.0,1,1,155,166,29.5,2018-06-04 07:30:00,0,6,7,1.0,0.0,0
2018/6/4,07:45:00,291.8,B,1,0.0,1,1,155,166,29.5,2018-06-04 07:45:00,0,6,7,1.0,0.0,0
2018/6/4,08:00:00,296.2,B,1,0.0,1,1,155,166,29.5,2018-06-04 08:00:00,0,6,8,1.0,0.0,0
2018/6/4,08:15:00,313.1,B,1,0.0,1,1,155,166,30.8,2018-06-04 08:15:00,0,6,8,1.0,0.0,0
2018/6/4,08:30:00,320.0,B,1,0.0,1,1,155,166,30.8,2018-06-04 08:30:00,0,6,8,1.0,0.0,0
2018/6/4,08:45:00,320.7,B,1,0.0,1,1,155,166,30.8,2018-06-04 08:45:00,0,6,8,1.0,0.0,0
2018/6/4,09:00:00,377.7,B,1,0.0,1,1,155,166,30.8,2018-06-04 09:00:00,0,6,9,1.0,0.0,0
2018/6/4,09:15:00,389.4,B,1,0.0,1,1,155,166,31.9,2018-06-04 09:15:00,0,6,9,1.0,0.0,0
2018/6/4,09:30:00,391.5,B,1,0.0,1,1,155,166,31.9,2018-06-04 09:30:00,0,6,9,1.0,0.0,0
2018/6/4,09:45:00,381.1,B,1,0.0,1,1,155,166,31.9,2018-06-04 09:45:00,0,6,9,1.0,0.0,0
2018/6/4,10:00:00,380.5,B,1,0.0,1,1,155,166,31.9,2018-06-04 10:00:00,0,6,10,1.0,0.0,0
2018/6/4,10:15:00,390.4,A,0,0.0,1,1,155,166,33.7,2018-06-04 10:15:00,0,6,10,1.0,0.0,0
2018/6/4,10:30:00,386.7,A,0,0.0,1,1,155,166,33.7,2018-06-04 10:30:00,0,6,10,1.0,0.0,0
2018/6/4,10:45:00,387.1,A,0,0.0,1,1,155,166,33.7,2018-06-04 10:45:00,0,6,10,1.0,0.0,0
2018/6/4,11:00:00,406.3,A,0,0.0,1,1,155,166,33.7,2018-06-04 11:00:00,0,6,11,1.0,0.0,0
2018/6/4,11:15:00,399.9,A,0,0.0,1,1,155,166,33.2,2018-06-04 11:15:00,0,6,11,1.0,0.0,0
2018/6/4,11:30:00,407.8,A,0,0.0,1,1,155,166,33.2,2018-06-04 11:30:00,0,6,11,1.0,0.0,0
2018/6/4,11:45:00,414.1,A,0,0.0,1,1,155,166,33.2,2018-06-04 11:45:00,0,6,11,1.0,0.0,0
2018/6/4,12:00:00,394.0,A,0,0.0,1,1,155,166,33.2,2018-06-04 12:00:00,0,6,12,1.0,0.0,0
2018/6/4,12:15:00,400.6,B,1,0.0,1,1,155,166,33.1,2018-06-04 12:15:00,0,6,12,1.0,0.0,0
2018/6/4,12:30:00,433.5,B,1,0.0,1,1,155,166,33.1,2018-06-04 12:30:00,0,6,12,1.0,0.0,0
2018/6/4,12:45:00,436.6,B,1,0.0,1,1,155,166,33.1,2018-06-04 12:45:00,0,6,12,1.0,0.0,0
2018/6/4,13:00:00,430.5,B,1,0.0,1,1,155,166,33.1,2018-06-04 13:00:00,0,6,13,1.0,0.0,0
2018/6/4,13:15:00,423.9,A,0,0.0,1,1,155,166,32.2,2018-06-04 13:15:00,0,6,13,1.0,0.0,0
2018/6/4,13:30:00,403.5,A,0,0.0,1,1,155,166,32.2,2018-06-04 13:30:00,0,6,13,1.0,0.0,0
2018/6/4,13:45:00,407.5,A,0,0.0,1,1,155,166,32.2,2018-06-04 13:45:00,0,6,13,1.0,0.0,0
2018/6/4,14:00:00,423.5,A,0,0.0,1,1,155,166,32.2,2018-06-04 14:00:00,0,6,14,1.0,0.0,0
2018/6/4,14:15:00,422.5,A,0,0.0,1,1,155,166,32.3,2018-06-04 14:15:00,0,6,14,1.0,0.0,0
